gw_mac_address,mobile_phones_count,computer_count,tablet_count,other_count,smarthome_count,wearables_count,gaming_count,tv_&_audio_count,printer_&_scanners_count,network_count,home_network_type,traffic_tx_bucket,traffic_rx_bucket,pod_count,speed_tier_bucket,interference_24G_bucket,interference_5G_bucket,dls_score_bucket,WEM_bucket,RSSI_bucket_24G,RSSI_bucket_5G,has_pod
dfa675fbd4753069734836b32736a38420899c0efb1d2e165cc3d72189d0a813,1,0,0,3,0,0,0,0,0,0,Gateway_Only,2,2,0,2,1,1,5,3,1,1,0
21dbcdfd34a17e53b4b821882b81cd1c8c10e06746c38ba120aa68f453df8d3d,1,0,0,5,0,0,0,0,0,0,Gateway_Only,1,1,0,1,1,0,0,5,1,0,0
9f5b99729abefe095c90ac6a54075a5c3a4a9696085c7ec19beb76c313ec010c,2,3,0,5,0,0,0,0,0,0,Gateway_Only,4,3,0,1,1,1,0,2,1,1,0
000e96642ab05f362f8a97f49ef7f93e4b1f8954391df103642721f278c7166d,3,4,0,6,1,1,0,0,0,0,Gateway_Only,3,2,0,3,1,1,5,3,1,1,0
3e718fe81182f194075773053b188a67291cc7dd3b416f6d1589ab8e19a59563,2,2,1,13,0,2,0,2,1,0,Gateway_Only,3,3,0,2,1,1,5,3,1,1,0
6468e2adc3381290c8af7f8a4d91c76a1eec022fe2de18aa1524f177f71207db,1,0,0,2,0,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,3,1,1,0
a5d34fb971405ba23f6194772cfc1fb89a4d7516e9cb85cd73db74f01b893682,4,2,0,8,1,0,1,0,1,0,Gateway_Only,3,4,0,4,1,1,5,3,1,1,0
36f2c5fbc84721d3bdaa5892394b519edf044e5585324c7c90f7d40f41d945d9,0,0,0,2,0,0,0,1,0,0,Gateway_Only,2,1,0,1,1,1,0,5,1,1,0
87a852d478102662f676d2d13772f2618760c6bc359b7f9b0431e0f16fc155c1,2,2,2,2,3,0,1,0,0,0,Gateway_Only,3,2,0,1,1,1,0,2,2,1,0
2cf22b413c27ec709f8a50e5057b6bb801dd6639ede610c5fdf31de718acb533,7,3,3,6,0,0,0,2,0,0,Gateway_Only,2,2,0,1,1,0,0,4,1,0,0
7e03dfdb6579a9dd8e2ea9f1ec340f54c1f810e07245dfad014dd2d381aad1bc,5,2,0,8,0,0,0,0,0,0,Gateway_Only,4,5,0,1,1,1,0,3,2,1,0
35baf40a00faf785e77eb58d2813301956c8a962152d1552acecc962312b2dd8,6,0,0,8,0,0,0,0,0,0,Gateway_Only,5,4,0,1,1,1,0,3,1,1,0
a59a15a558b7daa314fab357fe70caca16fa44fad30907a2bef2005efb8fdc1a,4,3,0,11,0,0,0,0,1,0,Gateway_Only,1,5,0,1,1,1,0,4,1,1,0
972e594b438952a6e3a3e022fc196138b29d8fb745533534b98d9a79acdad625,1,0,0,5,0,0,0,0,0,0,Gateway_Only,2,4,0,2,1,1,5,2,2,1,0
c5d6f60d9b302f91d14a41717906278b79571df397713e4a5163d04406da506a,0,1,0,2,0,0,1,0,0,0,Gateway_Only,4,3,0,2,1,1,5,3,1,1,0
55c3c61b9e48a5da35e83c294847713263a1ba616b391a669365857e60199c1c,3,3,0,8,1,0,0,0,1,0,Gateway_Only,2,2,0,1,1,4,0,3,3,1,0
2ff12d2d2057699090ab5a46fb671b379b9104897e5017ce984ca35c75cd0366,3,2,1,6,1,0,0,0,1,0,Gateway_Only,4,5,0,2,1,1,5,3,2,1,0
64c888e5e14e963eda54394dcf9c02deb183ed923aabde5ae2044e598527bd3e,2,0,2,5,0,0,0,0,0,0,Gateway_Only,1,1,0,1,2,1,0,3,2,1,0
d4856df9f88adbf55f92ee636172083cd55130ed30102f7ee882d70ba39f99f6,4,2,1,7,1,0,0,0,0,0,Gateway_Only,5,4,0,4,1,1,5,2,1,1,0
2b692b5a9c3f3c1bf964490ecf5d2138ed1126a9adb5515c7cd425773f21503f,5,0,0,3,0,0,1,1,0,0,Gateway_Only,5,5,0,1,1,1,0,3,2,1,0
b95b753f37bd20cbaec5ad9580daf5be9d3be860a5d87c2dd4b6dc0692dc8bc9,2,1,0,14,1,0,0,0,1,0,Gateway_Only,1,5,0,1,1,2,0,4,1,1,0
373684ec9f0f828f189578916bd4e8ad0f22e627e1ae8c6bb8ef1a3061f74efd,2,0,2,1,0,0,0,1,0,0,Gateway_Only,3,4,0,1,1,1,0,2,2,1,0
9708ad031c2cf692f990ca3b1bd51692545906a16daeddc6495e3b6d0c1a9eb8,5,0,0,1,0,0,1,0,0,0,Gateway_Only,5,5,0,1,1,1,0,2,1,1,0
4f4bd97180df149d9728726f2b358aa538a1469edde917514c7b15c1447f67f8,1,0,1,5,1,0,0,0,0,0,Gateway_Only,4,5,0,2,1,1,5,2,1,1,0
f6a29ade8dc08c7f06c9d0802e3bd7f2c8933f791be40e0159c5a5aac975a1ed,3,1,0,6,3,0,0,0,0,0,Gateway_Only,1,2,0,1,1,1,0,2,1,1,0
a78291941720f565b4a1efce081f70063463452714e176c778b99744d76fe258,0,1,1,3,0,0,0,2,0,0,Gateway_Only,3,5,0,3,1,1,5,2,1,1,0
71fdb49f358b612931dbf02a740da0508ceeb2039675cf5a1249b66b7907024b,1,5,0,6,0,0,1,0,0,0,Gateway_Only,3,4,0,2,1,1,5,2,1,1,0
00b3a85c9f99446cfbc6019b2deed24f7043c345f06144a1d7ec9241415c0858,2,0,1,5,0,0,0,0,0,0,Gateway_Only,2,2,0,2,1,0,5,5,1,0,0
3135727b5d10dd1b21a4fdeca9e90c1c80b23915a23309d6066e94878f3d270f,5,0,0,2,1,0,0,0,0,0,Gateway_Only,4,5,0,2,2,1,5,3,2,1,0
8609533157854379e20f1859a7075476b51f17dd17de1222cda5c4ea17eba672,1,4,1,7,0,1,0,0,0,0,Gateway_Only,3,4,0,1,1,1,0,3,3,1,0
5a6a192249281ef30e2e3fab6e4f85e1a249aea1dc58ea044c188083e2dd6f8d,2,1,1,4,0,0,0,0,1,0,Gateway_Only,4,4,0,1,1,1,0,3,2,1,0
bb132cc3f5213c9515d065111d5fca96ed23ea6efa0e62440666025052b549fe,0,1,0,1,0,0,0,1,0,0,Gateway_Only,3,2,0,2,1,1,5,4,1,1,0
3c8c75d2d3bb58a1586aa84de5c92d34a7598f9bb9dc4feafbe7f7edd423549f,1,0,0,4,0,0,0,0,0,0,Gateway_Only,1,1,0,2,1,1,5,5,2,1,0
545efa9b8c88e0eac7f0158672dc8670349b902f5ae4059bbb0d854d87125a59,5,0,0,0,0,0,0,0,0,0,Gateway_Only,2,2,0,1,1,1,0,3,2,1,0
9768d035ac0a813e439a6860ade4c7ac78c6483c0ca665b819fd5360b6371ab8,0,1,0,7,0,0,0,0,1,0,Gateway_Only,4,3,0,3,1,1,5,4,1,1,0
0730b1de4f2488fc9540b83cd8799026ac49518a9138cba63c5b394a5afbf475,0,2,0,3,0,0,0,0,0,0,Gateway_Only,4,5,0,1,1,1,0,3,1,1,0
76638ffacea1277026c96009a7c124e4e79351ec8780435ee87d81e201c5addd,1,0,2,10,4,0,0,0,1,0,Gateway_Only,1,1,0,1,1,1,0,3,2,1,0
f45b6ef9a64eb2d450f34e58505d5f9475379ef9cbfec4e90f1264e513d4d6ba,2,1,0,3,1,0,0,1,0,0,Gateway_Only,1,1,0,1,1,1,0,2,2,1,0
30b1ecc1deb474bdd915db18865411b8619ceeb7acf5dbff080e319f1c7c40d6,4,1,0,2,0,0,0,0,0,0,Gateway_Only,3,3,0,1,1,1,0,3,3,1,0
6249307628997085f9958b36f9b41beb5abce1349d53fa81736c50fb0680befe,3,4,0,2,1,0,0,0,1,0,Gateway_Only,4,5,0,1,1,1,0,3,2,1,0
6a42164424cd1a9482cf2024c3b530103d644096616780ecb4f87e8fdc7829c9,3,2,3,11,1,0,0,1,1,0,Gateway_Only,2,3,0,1,1,1,0,4,1,1,0
f2a3e1b5e1b08953f91d3352bec64f0d37fefe8540e724f5170ee355ba2fc174,2,2,3,13,4,0,0,0,0,0,Gateway_Only,2,1,0,3,1,1,5,3,1,1,0
76c269ea0e7dfd22956634ae1ab89caf98a9d4064f97d902ec4b0fdbaf321842,1,2,0,8,0,0,0,1,1,0,Gateway_Only,4,4,0,1,1,1,0,2,1,1,0
bb16ebe45b7046125b362d129c9ea4714f5fea5065fdb01b1b0530511f814b95,3,0,2,3,0,0,0,0,0,0,Gateway_Only,2,2,0,2,1,1,5,3,3,1,0
e3704ebb76656f529545acfd8287e39868f50bf2da2285ea6d12a7be83a2b403,2,1,0,7,2,0,0,0,0,0,Gateway_Only,2,1,0,5,1,1,5,3,1,1,0
b16109ece637db6a451eb26dc34fafdd3c1600adc7bd2828e70f96d5d81c7883,0,0,0,7,0,0,0,0,1,0,Gateway_Only,4,4,0,2,1,1,5,3,1,1,0
99fb1bbef6d0c586bb3facea56f12df29904945a1bcc847d6c01a471cc1b2208,3,3,1,13,0,0,0,0,0,0,Gateway_Only,4,2,0,1,1,1,0,3,1,1,0
a00693ec3d23c0203a471c0e91f1850f288926dfb869bbb6d10b6f09eb9d3fab,3,0,0,2,0,0,3,1,0,0,Gateway_Only,5,4,0,1,1,1,0,3,1,1,0
ab0e698e79bd5fdf3a837899f32b211d95df1a90bff4847388a385ca930e87c2,1,1,0,1,1,0,0,2,0,0,Gateway_Only,2,3,0,4,1,1,5,4,1,1,0
a9e9a3101454f027adaf6b1ab1667c4a70fa0e2e5e0bb70c5a10dba4aac2a1f4,6,0,0,3,0,0,0,0,1,0,Gateway_Only,1,3,0,1,1,1,0,4,2,1,0
776dba86c843b6f75acb7cbf22ed6d309c030da54f2ec01c124e828ce69729fb,2,3,0,7,0,0,0,1,0,0,Gateway_Only,3,5,0,1,1,1,0,2,3,1,0
252ca118e00514e619169d6fd7c752e5e0555de98c5c1a960ca30580b35a3691,1,2,1,1,0,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,2,1,1,0
a7a8ce576aac242fa978abca4e1482dcc07411f6437c9a6ac074be03ce99ae9f,1,0,0,0,0,0,0,0,0,0,Gateway_Only,2,5,0,1,1,1,0,3,5,1,0
a0ad598d7a869275da129e9331c7bd9cb4a3d4517c788ffd0174a36183b58069,4,2,5,10,2,0,0,0,1,0,Gateway_Only,1,2,0,1,1,1,0,4,2,1,0
94423a193db1a3bb33aa96971551ffc7149f327880adbb1fb857d96b7b5d4ff3,0,1,0,3,2,0,0,0,0,0,Gateway_Only,4,2,0,1,1,1,0,3,4,1,0
8e7a664dddec8820d8942f9ecea8a24abb6368a3fa6d2240744d6e5dcedc4f48,7,0,0,10,3,0,1,1,0,0,Gateway_Only,3,2,0,1,1,1,0,4,1,1,0
df2b595ea83cbbbb4a7024fe0efe7f067d66782565f07cb74a0616b100538439,2,2,1,2,0,0,0,0,0,0,Gateway_Only,5,5,0,1,1,2,0,2,1,1,0
fc75581a68548471eedc8808dd0ab0008b52bcb0b9254f0b62c0c6c4ca0c4879,0,0,0,3,0,0,0,1,0,0,Gateway_Only,2,1,0,2,1,1,5,2,1,1,0
892e3f5fed13c60421c3a49b74176458a9ba55ef9629b6a173ae05ede0fb056b,3,1,1,8,0,0,0,1,0,0,Gateway_Only,4,2,0,3,1,1,5,3,1,1,0
3aa18ff0dc0eeff2cb621f7e8366d2a529e7759542ba121f6d27269e57b486bd,1,1,0,9,0,0,0,1,1,0,Gateway_Only,1,1,0,1,1,1,0,3,1,1,0
8e2393488ff0df62204e6bd1b3756f92297a43e1d2f34d458addfd92c6b74df4,3,1,1,22,0,0,0,1,0,0,Gateway_Only,1,1,0,3,1,0,5,3,1,0,0
fe4e48294183053e98d7b9b585145395b2ef7a39c5d90c563e5d3dbc1971ffb0,2,0,1,7,1,0,0,0,1,0,Gateway_Only,1,1,0,1,1,1,0,3,1,1,0
df1f9d1f77a19904bca7b6249c41c1e5129bbc0012ab1de61f1594fcd8bc7f14,2,0,0,13,0,0,3,0,0,0,Gateway_Only,5,5,0,1,1,1,0,3,1,1,0
753f8a78201bf45d82a4dbb02c756d9d05e95b31bb2c89dc96ffa12d0fcabeaa,3,3,2,4,0,1,0,0,1,0,Gateway_Only,4,5,0,3,1,1,5,3,1,1,0
72b00e35db8ae2d8668e566f2d4956554eb1855ef27fb2e8a49abd4d5c063664,2,0,0,2,0,0,0,0,0,0,Gateway_Only,2,1,0,2,1,1,5,3,2,1,0
33d6cacc413144093c0552d425858f2dfdc3680a62ea8fa6af3ebb1f6aca9156,2,1,0,1,1,0,0,0,0,0,Gateway_Only,5,4,0,1,1,1,0,5,1,1,0
ffd33ead69ade1c26c63bbad032bb68b94130b676adf385065bd4d31f53f0523,1,1,1,6,0,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,3,1,1,0
e0ce2e83403002fab2581bd5662d89628d3dc53596cad5d46b9e10a174b58f59,3,3,1,4,0,0,0,0,0,0,Gateway_Only,3,3,0,2,1,0,5,3,1,0,0
f320ca47a8eca3099bd498ef5fd98b2bfb9f5c1854cd72d7b22c3dc63c1c0ff3,0,0,0,7,1,0,0,0,0,0,Gateway_Only,1,1,0,3,1,1,5,4,1,1,0
7a36e35ab51618fb2bc36377171362bbac2e5614d730961e3ebce8f87e646bbf,0,1,0,3,2,0,0,0,0,0,Gateway_Only,2,1,0,2,1,1,5,3,1,1,0
4dd88451e944cdbeaab98b1d906e7ef11dc6248ebfd48d0559cb403f771b4a87,7,1,2,5,0,0,0,0,0,0,Gateway_Only,4,3,0,1,1,1,0,3,2,1,0
881c103e85b3cb7dfd045ede00de1951042a81b1b5ca30917f048aeb221a738a,1,0,0,5,2,0,0,0,0,0,Gateway_Only,1,3,0,1,1,2,0,3,1,1,0
3160f780dca1018785e0e1d54085b599c49c4ab2015eb21b02400057e706a475,0,0,0,6,0,0,0,0,0,0,Gateway_Only,1,1,0,3,1,1,5,5,3,1,0
86df60e5228d8801a3addad539ffe9d2826ee898845b290ba7120a5ea6f98592,1,1,0,1,0,0,0,0,0,0,Gateway_Only,5,5,0,2,1,1,5,3,4,1,0
1f46505425cbf75a49b4f980667eab0fe29effaac38b3e627066dd45ca56ad9d,3,2,0,3,0,0,2,2,0,0,Gateway_Only,5,5,0,2,1,5,5,3,1,1,0
49f4c9c0b10fc4d2a00ef378e0a8dffee83ed94c2fd5b88eb7a6adf5f0db4da8,4,2,0,3,1,0,0,0,0,0,Gateway_Only,5,5,0,1,3,1,0,3,1,1,0
70ce32b210625738873b724226a72f85c2403ef9d12f16ef8d04d27f7d6f7151,2,4,0,14,1,0,0,1,0,0,Gateway_Only,5,5,0,2,1,1,5,3,1,1,0
0827362f8f8d8735e612277e329fd1f73824e8b848cfe93f0b85179f73880a4e,0,1,0,4,0,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,3,1,1,0
d3331effc8b4389ef89c453e3ca13a81c258d29cb6cfb47d1cfff3925bdfdfb4,0,0,0,5,10,0,0,1,1,0,Gateway_Only,1,1,0,3,1,1,5,4,1,1,0
0e95cbd5dc715b4be8c7cae703d8c7ff03397164525ef50cf4337b46903a64b0,1,2,1,7,1,0,0,2,0,0,Gateway_Only,5,3,0,1,1,1,0,3,2,1,0
c64291ea341fc6a3664264cb4f394763b612d93076f1d6402c46a05be60fc58b,3,5,1,10,2,0,0,0,1,0,Gateway_Only,3,3,0,1,1,1,0,3,2,1,0
2f82f3566605f2d46dec13a82dde2de0f1d0a0c34e85d8c8a651099111c1a3ee,3,0,0,4,1,0,0,0,0,0,Gateway_Only,5,3,0,1,1,1,0,2,2,1,0
f9bd8e9ad8d946615a28281f66a9e79abdbbe2b94d26b60d0cb88340aacfc2b8,5,2,1,2,0,1,0,0,0,0,Gateway_Only,3,5,0,2,1,1,5,3,1,1,0
32e9e16afbacad92cef0e4ed18bdca79f90482ecc5e870b40f5956ed236213bb,4,0,0,6,0,0,0,0,0,0,Gateway_Only,3,4,0,1,1,1,0,3,2,1,0
371f2ca856fd1c8dcc79f94b596984da3e7440384e1bed3aee398e1d4f14133b,2,0,0,4,0,0,0,0,0,0,Gateway_Only,1,3,0,3,1,1,5,3,2,1,0
b7acf020b8711492883f746bcbf09e908547df33a6fcb7880202be524fb478c3,5,1,0,2,0,0,0,1,0,0,Gateway_Only,5,4,0,1,1,1,0,2,1,1,0
4bf01f2d875167a3ac381b2aab0c1112d2fd33f4040d3234a051bdd73c701736,3,3,1,15,2,0,0,1,0,0,Gateway_Only,3,2,0,2,1,1,5,4,1,1,0
562b422c4b053a31491d8c1696d1e4ff2d9318255e60ff340c0c9e96a3bd4efb,0,0,0,5,0,0,0,0,0,0,Gateway_Only,3,3,0,1,1,1,0,3,3,1,0
52c6dd34efa6b6f2ea0683d4a63a3474e9195e9f027174f0b7c6c8c98c865e96,1,1,0,8,0,1,0,0,0,0,Gateway_Only,2,5,0,1,1,2,0,3,2,1,0
3acdfd4df10e2e02e6f3ea22f3266a911bb25784c3e87bfe64a3b46585c62456,2,4,1,9,1,0,0,1,0,0,Gateway_Only,4,4,0,1,1,1,0,3,1,1,0
2fc54e308e07efeb87776f304858c59b47c4645a6f6f8a6aaac64e0dbda8780c,3,0,0,1,1,0,0,0,0,0,Gateway_Only,4,2,0,1,1,1,0,2,2,1,0
3f5f42a02919453c078c736a1a7b6901e3a9cd506543b101b0eb5a17961ece45,2,1,0,4,1,0,0,0,0,0,Gateway_Only,3,2,0,1,1,1,0,3,2,1,0
cbc484c11b68f0579d45b0f54d34418c9704142b8c61ce10d787f962fdb0f1c3,1,0,0,1,0,0,0,0,0,0,Gateway_Only,5,4,0,1,1,1,0,3,1,1,0
830d120cf982f0536a946316a4e58a5962ea75b7b94a53ff34413511ee321b1c,8,2,4,18,0,0,0,0,0,0,Gateway_Only,3,3,0,1,1,1,0,3,1,1,0
5c2484ef196fea68117a6acc9b9e0df5190cef1de625b268dcd0b2975d37f718,1,0,0,0,1,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,2,1,1,0
4299732504323589c2a7407851c4dbba55996bd11b495a787686fafea7ef8166,2,2,0,3,0,0,0,0,0,0,Gateway_Only,5,5,0,2,1,1,5,2,2,1,0
d41dfdb3d47d7197aa734eaad0b1d523954263db0e95b4c547b335a7f643b8c1,2,6,0,9,0,0,1,0,0,0,Gateway_Only,2,5,0,2,1,1,5,3,1,1,0
5e34065c759a02fb2bedce3a69f3ea76b6ae3955f7cd03e67735b3d4bea4f2c3,2,0,4,5,0,0,0,0,0,0,Gateway_Only,3,3,0,1,1,1,0,3,3,1,0
93f85642e36937d8823337fbd388d4827e74834de6732829bbf8a35f124069ed,9,5,0,7,1,0,0,1,0,0,Gateway_Only,5,4,0,1,1,1,0,2,1,1,0
04da75d870d0be2ada552f759efe3e0f845f375bc3ccd4e1dc9dda91d28c7a2c,5,2,3,33,1,0,2,1,1,0,Gateway_Only,5,5,0,1,1,1,0,3,1,1,0
26a5f720a1be321186ec24f10e081aa1d79e3fdcdd22b70fd389200cbf065dd6,0,0,0,4,0,0,0,0,1,0,Gateway_Only,1,2,0,2,1,1,5,4,1,1,0
d854af3e5d63534dd99d599110850c345d27763fd144fa98950fcbfd75b7956f,4,5,2,7,1,0,0,0,0,0,Gateway_Only,2,5,0,1,1,1,0,3,1,1,0
5a766c869091074b689cbd7e81e3c6956618b20aa92687e0c83d5873176d6ac4,4,1,0,5,2,1,0,0,0,0,Gateway_Only,3,3,0,3,1,1,5,3,2,1,0
7dc6686e62238900f3f1bfe139fd0bdb4d71dfa871ad5ed79fb911e9dc2eff70,2,2,0,3,2,0,0,1,0,0,Gateway_Only,4,3,0,2,1,1,5,2,1,1,0
061ab227ed336d5ac5afffb1c244b33b747a073392c47ca3705306d72886558b,1,1,0,1,0,0,0,0,0,0,Gateway_Only,3,4,0,1,1,1,0,3,2,1,0
c7bed7bd69a2240fd24e2039109caaa7d3b1397591f463a2ec906d741a553226,2,1,1,2,2,0,1,0,0,0,Gateway_Only,4,5,0,1,1,1,0,2,1,1,0
082a1c386ab612abb17e4f0975f70e866f82aba2ffa98fd7ed881695392a0368,4,1,1,6,1,1,0,0,0,0,Gateway_Only,5,3,0,1,1,1,0,3,4,1,0
8dffed7334296e7255e639fcbedb052615b5c1fd268ec399d8d08849f078cf0a,2,0,0,4,0,1,0,0,0,0,Gateway_Only,3,4,0,1,1,1,0,3,3,1,0
1290adf14a699082b8854f8902036fdd33def8fe92bd91b6f2baa5e7e9b2ed20,0,0,0,3,0,0,0,0,1,0,Gateway_Only,1,1,0,2,1,1,5,5,1,1,0
66b28a8e109734d96d2d3d068dca062024267536b6c1c1bbe4cc0fd28ce16619,2,0,0,3,0,0,0,0,0,0,Gateway_Only,2,1,0,1,1,1,0,3,5,1,0
1777359eb8288d2218b4f3f88a6b34ff09b6de5f296f15d7f51b6b75627d65ae,1,2,0,3,2,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,4,2,1,0
8042373f94fc11bce7873cdbc9861efabab26025c75c51a51b9ab294538a27a2,5,5,0,12,0,1,1,0,0,0,Gateway_Only,4,4,0,1,1,1,0,3,2,1,0
fee5a2a68b51f8c9e288fda563a1e2e5baed06ea69919468e426738f340463c4,0,0,0,3,0,0,0,0,0,0,Gateway_Only,5,4,0,2,1,1,5,3,1,1,0
2fd3b58604c00aee984eeb4dae5eef5843e9619119dfff58c8ca12dae37f5749,2,1,2,5,2,1,0,1,1,0,Gateway_Only,1,2,0,1,1,1,0,3,1,1,0
d28a5d602371b638a46a3cb616ba00c4b79d3c0de7abb693446503e3e51e6314,1,0,1,5,0,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,2,1,1,0
7eaef7a21e49806b7c9688383927be79c7303382181dbfa278f56d6b9051d260,2,8,0,6,0,0,0,0,0,0,Gateway_Only,4,4,0,2,1,1,5,3,2,1,0
df774ebc768c33e8bddce6fa95451bc5903873f507a17744ef8340db3db4ebf8,2,4,0,5,2,0,0,1,1,0,Gateway_Only,3,4,0,1,1,1,0,3,2,1,0
3b3cbd649d01aaae9ae27638801daa874e58ec910c62f64baae57fdfeff78d67,1,1,1,5,2,0,0,1,0,0,Gateway_Only,5,5,0,1,1,1,0,3,1,1,0
b8294ca04b2f3b8aed277641263841a0e5005d5ead84b239084dd1d9b17149c1,10,3,0,5,0,0,2,0,0,0,Gateway_Only,5,3,0,3,1,1,5,3,1,1,0
e6373c02d2b018a91ab8dbaf916bc9b239082c59e98f2451240a36154de412a8,4,2,1,7,2,0,0,2,1,0,Gateway_Only,4,4,0,1,1,1,0,3,1,1,0
97e5325b8a5d11dc233dc821bc7b2a09f4025a28c58e40360f17d35b729f312e,1,3,0,4,0,0,0,0,0,0,Gateway_Only,2,3,0,1,1,3,0,3,1,1,0
d5f92d18e5903023fa4b4029399c186e0aa74a3d722d5411dcacb30af2810fe1,2,3,0,1,0,0,0,0,0,0,Gateway_Only,4,5,0,1,1,2,0,3,2,1,0
1cff35a18abee8690b07871833fca518f17eb309997c7b6228d0d59de3e1009c,1,2,0,2,1,1,0,0,0,0,Gateway_Only,1,2,0,1,1,1,0,3,2,1,0
ae0766d710c9f015d417958c32aec6602ab15f1a2ecf3f4c6bef4dbb004ad376,4,2,0,12,0,0,0,0,1,0,Gateway_Only,3,3,0,1,1,1,0,3,1,1,0
4357a866e13fef11df35b0cab52e4d5c4444d7a9f38649fac2840ab74d505b5e,2,2,0,0,1,0,2,0,0,0,Gateway_Only,5,5,0,3,1,1,5,2,1,1,0
f992e4ef446f263421eaa5003e341e4bee7ff5be880d3eb6a5bc7ab4f220cda6,0,2,0,6,0,0,1,0,0,0,Gateway_Only,5,4,0,1,1,1,0,3,1,1,0
b2a9aa2a65188984103432162d3ff3c7195f7ef558e0e06d501dcb08be8731b2,1,2,0,4,0,2,0,0,0,0,Gateway_Only,2,2,0,1,1,1,0,4,1,1,0
2ba1a0891b9dd110a226e385d035bb3e13a4ecc458f757852b20eee1b24645d6,1,3,0,5,1,0,0,0,0,0,Gateway_Only,4,5,0,1,1,1,0,3,1,1,0
60fb3cbf40c2b52d162122579df8868e42e52ab2e042d5043fdad985d156ed28,0,0,0,3,0,0,0,1,0,0,Gateway_Only,4,2,0,3,1,1,5,2,3,1,0
ec633b107d088abd0243c96211963552709c946673dc5e46cfe3771fe6b375e9,2,1,2,2,1,0,0,0,1,0,Gateway_Only,2,1,0,1,1,1,0,3,1,1,0
264ab8ab49077bd11fc0c44e00f1de9f5d430170b060db5e9e7f1b7cfcdfacd8,1,2,0,10,0,0,0,1,0,0,Gateway_Only,4,5,0,2,1,1,5,3,1,1,0
1ba751211a688ef2af5767ced859b9c861741d59e745514250073582e64b27a1,0,1,1,8,0,1,0,1,1,0,Gateway_Only,1,3,0,2,1,1,5,3,4,1,0
950a8005b2f08cfb2822772e6fc1fc1d3f368f0c5fe5de4312ca5d1826a8d160,1,2,1,4,1,0,0,0,0,0,Gateway_Only,4,4,0,3,1,5,5,2,1,1,0
7257507a2c147a33499e1fef4c13ff2d87bd7930d6fc2d9e527f66d995b649d0,2,0,0,3,3,0,1,1,0,0,Gateway_Only,2,3,0,1,1,1,0,2,1,1,0
9fc1541068a3797b1eaff20779a6f701d44551050b91e1ebd2e59972a0f2106a,0,1,0,0,0,0,1,0,0,0,Gateway_Only,5,4,0,1,1,1,0,2,1,1,0
ab7342bbbaa44c0ff145dace8ee254640c4f3646f982097a838d291f58e04edb,0,3,0,1,0,0,0,0,0,0,Gateway_Only,3,3,0,2,1,1,5,3,1,1,0
1f135861c2ddcd8dca50cf87d1fe4da015bb8e71347370e114ee8e9402684cba,1,0,1,11,0,1,0,1,0,0,Gateway_Only,4,4,0,1,1,1,0,3,2,1,0
7ce643a616f7ccd5852fd768d5857c9f1c389ec048171804ca1fe9bd23017973,2,0,0,4,0,0,0,1,0,0,Gateway_Only,5,3,0,2,4,1,5,3,1,1,0
6340762a9fdf37991cb151eeb1e29cfe90f04903e0970bf99f9445c4696ae03d,3,1,0,0,1,0,0,0,0,0,Gateway_Only,2,3,0,1,1,1,0,4,2,1,0
a50d7eb65591f6b24c6734294a34a7c9b1f4ccfbcfa3de2d34a6e51b3d5939c0,1,1,0,1,1,0,0,0,0,0,Gateway_Only,1,3,0,1,1,1,0,3,1,1,0
968e6950be44851247f62f0c2df1b4b4cc55f10e460dade3aed48f94430dbae4,3,1,0,3,0,0,0,0,0,0,Gateway_Only,4,4,0,1,1,1,0,3,1,1,0
2b66a01322aaf0e3975fe668479365e411afd048cb05dbc0b218fe1d8111b430,1,1,0,7,0,0,1,0,0,0,Gateway_Only,1,4,0,1,1,1,0,3,1,1,0
ee837ce93296c1f318b836dab743ed463a13be8ea816698543a5c8598c5e2570,4,1,0,5,1,0,0,0,0,0,Gateway_Only,5,3,0,1,1,1,0,3,1,1,0
8088fc295efcc336661256a5a0d5a266391b6161d4f0bf1b098accc6ea4aec63,1,2,0,3,0,0,0,1,0,0,Gateway_Only,3,3,0,5,1,1,5,2,1,1,0
4e7aaca80bb4ab33bfb547316e8caa3556498a94c02756693f9506d58c831a82,2,0,0,6,0,0,0,0,0,0,Gateway_Only,3,4,0,1,1,1,0,3,1,1,0
d191d5e961c02dd18da8720319a2c7ba957cee954405614bde27c5d3de92d90b,1,0,0,2,0,0,0,0,0,0,Gateway_Only,2,1,0,3,1,0,5,5,3,0,0
1276af548d4072b10c2ef5f28cbc2a50e079b680a5ef597b2a276e9c50bdd583,3,2,0,3,0,0,1,1,1,0,Gateway_Only,3,4,0,1,1,1,0,2,1,1,0
4e11ae5f3d8ef152a018c79784a06fa2a3a342b0d32e733b8328fa908cbe466b,1,5,1,5,2,0,0,1,1,0,Gateway_Only,2,1,0,2,1,1,5,3,1,1,0
1909b2d2df6610cb28bbd6778f5adad89eab39656e2d75a2a975830a6248238a,3,2,1,2,0,0,0,1,1,0,Gateway_Only,5,4,0,1,1,1,0,3,3,1,0
